//type,code,name,hint,attr,,usetype,quick,price
274117,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274118,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274119,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274120,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274121,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274122,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274123,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274124,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274125,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274126,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274127,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274128,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274129,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274130,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274131,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274132,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274133,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274134,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274135,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274136,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274137,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274138,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274139,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274140,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274141,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274142,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274143,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,7,1,5,0,0
274144,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274145,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274146,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274147,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274148,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274149,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274150,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274151,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274152,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274153,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274154,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274155,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274156,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274157,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274158,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274159,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274160,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274161,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274162,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274163,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274164,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274165,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274166,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274167,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274168,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274169,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274170,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274171,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274172,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274173,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274174,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274175,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274176,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274177,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274178,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274179,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274180,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274181,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274182,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274183,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274184,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274185,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274186,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274187,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,8,1,5,0,0
274188,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274189,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274190,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274191,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274192,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274193,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274194,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274195,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274196,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274197,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274198,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274199,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274200,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274201,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274202,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274203,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274204,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274205,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274206,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274207,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274208,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274209,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274210,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274211,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274212,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274213,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274214,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274215,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274216,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274217,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274218,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274219,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274220,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274221,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274222,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274223,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274224,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274225,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274226,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274227,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274228,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274229,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274230,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274231,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,9,1,5,0,0
274232,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274233,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274234,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274235,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274236,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274237,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274238,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274239,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274240,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274241,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274242,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274243,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274244,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274245,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274246,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274247,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274248,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274249,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274250,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274251,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274252,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274253,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274254,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274255,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274256,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274257,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274258,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274259,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274260,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274261,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274262,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274263,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274264,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274265,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274266,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274267,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274268,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274269,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274270,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274271,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274272,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274273,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274274,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274275,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274276,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274277,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274278,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274279,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274280,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274281,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274282,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274283,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274284,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274285,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274286,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,10,1,5,0,0
274287,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274288,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274289,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274290,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274291,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274292,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274293,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
274294,reinforce_4001,"2学期開始記念 精源石",装備アイテム強化,11,1,5,0,0
